사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000076,21178,미림여고.미림여자정보과학고(00023),162,14
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000076,21178,미림여고.미림여자정보과학고(00088),34,11
20250913,8541,8541번(호압사~강남역),120000076,21178,미림여고.미림여자정보과학고(00007),5,0
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000076,21178,미림여고.미림여자정보과학고(00037),133,20
20250913,152,152번(화계사~삼막사사거리),120000076,21178,미림여고.미림여자정보과학고(00076),264,27
20250913,506,506번(신림동~종로1가),120000076,21178,미림여고.미림여자정보과학고(00093),37,33
20250913,6515,6515번(양천차고지~삼막사거리),120000076,21178,미림여고.미림여자정보과학고(00064),207,48
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000077,21179,미림고개.고시촌입구(00010),91,40
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000077,21179,미림고개.고시촌입구(00024),116,57
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000077,21179,미림고개.고시촌입구(00089),20,41
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000077,21179,미림고개.고시촌입구(00038),109,63
20250913,8541,8541번(호압사~강남역),120000077,21179,미림고개.고시촌입구(00008),3,1
20250913,6515,6515번(양천차고지~삼막사거리),120000077,21179,미림고개.고시촌입구(00065),160,84
20250913,506,506번(신림동~종로1가),120000077,21179,미림고개.고시촌입구(00094),14,69
20250913,152,152번(화계사~삼막사사거리),120000077,21179,미림고개.고시촌입구(00077),301,54
20250913,6515,6515번(양천차고지~삼막사거리),120000078,21180,서울대벤처타운역(00066),239,161
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000078,21180,서울대벤처타운역(00025),233,106
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000078,21180,서울대벤처타운역(00011),127,83
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000078,21180,서울대벤처타운역(00090),21,87
20250913,152,152번(화계사~삼막사사거리),120000078,21180,서울대벤처타운역(00078),381,108
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000078,21180,서울대벤처타운역(00039),139,132
20250913,8541,8541번(호압사~강남역),120000078,21180,서울대벤처타운역(00009),7,4
20250913,506,506번(신림동~종로1가),120000078,21180,서울대벤처타운역(00095),27,174
20250913,651,651번(방화동~관악구청),120000079,21181,쑥고개(00048),171,352
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000079,21181,쑥고개(00028),164,116
20250913,651,651번(방화동~관악구청),120000080,21182,e편한세상서울대입구아파트(00049),88,124
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000080,21182,e편한세상서울대입구아파트(00029),113,136
20250913,651,651번(방화동~관악구청),120000081,21183,영락고교.영락의료과학고(00050),116,89
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000081,21183,영락고교.영락의료과학고(00030),185,79
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000082,21184,생모리츠타운(00031),166,82
20250913,651,651번(방화동~관악구청),120000082,21184,생모리츠타운(00051),131,132
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000083,21185,관악구청(00032),56,306
20250913,651,651번(방화동~관악구청),120000083,21185,관악구청(00052),33,176
20250913,5523,5523번(보성운수기종점~서울대입구역),120000084,21186,생모리츠타운(00019),159,122
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000084,21186,생모리츠타운(00067),118,164
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000085,21187,영락고교.영락의료과학고(00068),92,168
20250913,5523,5523번(보성운수기종점~서울대입구역),120000085,21187,영락고교.영락의료과학고(00020),109,122
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000086,21188,e편한세상서울대입구아파트(00069),105,191
20250913,5523,5523번(보성운수기종점~서울대입구역),120000086,21188,e편한세상서울대입구아파트(00021),126,162
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000087,21189,쑥고개(00070),43,298
20250913,5523,5523번(보성운수기종점~서울대입구역),120000087,21189,쑥고개(00022),126,268
20250913,5535,5535번(하안동~노량진),120000088,21190,은천교(00025),87,105
20250913,5524,5524번(난곡차고지~중앙대학),120000088,21190,은천교(00024),178,152
20250913,6516,6516번(양천차고지~박미고개),120000088,21190,은천교(00034),11,87
20250913,6511,6511번(신정동~서울대),120000088,21190,은천교(00036),36,60
20250913,관악03,관악03(국사봉~신림역),120000088,21190,은천교(00014),124,321
20250913,6511,6511번(신정동~서울대),120000089,21191,봉일시장(00037),93,74
20250913,5524,5524번(난곡차고지~중앙대학),120000089,21191,봉일시장(00025),361,119
20250913,5535,5535번(하안동~노량진),120000089,21191,봉일시장(00026),243,128
20250913,6516,6516번(양천차고지~박미고개),120000089,21191,봉일시장(00035),28,70
20250913,6516,6516번(양천차고지~박미고개),120000090,21192,은천초등학교(00036),5,52
20250913,5524,5524번(난곡차고지~중앙대학),120000090,21192,은천초등학교(00026),214,99
20250913,6511,6511번(신정동~서울대),120000090,21192,은천초등학교(00038),43,21
20250913,5535,5535번(하안동~노량진),120000090,21192,은천초등학교(00027),142,103
20250913,6516,6516번(양천차고지~박미고개),120000091,21193,두산.벽산아파트.서울관광고등학교(00037),33,109
20250913,5524,5524번(난곡차고지~중앙대학),120000091,21193,두산.벽산아파트.서울관광고등학교(00027),381,224
20250913,5535,5535번(하안동~노량진),120000091,21193,두산.벽산아파트.서울관광고등학교(00028),112,178
20250913,6511,6511번(신정동~서울대),120000091,21193,두산.벽산아파트.서울관광고등학교(00039),87,59
20250913,5524,5524번(난곡차고지~중앙대학),120000092,21194,현대시장앞(00028),603,216
20250913,6511,6511번(신정동~서울대),120000092,21194,현대시장앞(00040),148,74
20250913,5524,5524번(난곡차고지~중앙대학),120000093,21195,관악동부센트레빌아파트앞(00029),301,219
20250913,6511,6511번(신정동~서울대),120000093,21195,관악동부센트레빌아파트앞(00041),70,106
20250913,5524,5524번(난곡차고지~중앙대학),120000094,21196,중앙동성당앞(00030),149,293
20250913,6511,6511번(신정동~서울대),120000094,21196,중앙동성당앞(00042),21,76
20250913,5524,5524번(난곡차고지~중앙대학),120000095,21197,중앙동성당앞(00068),331,284
20250913,6511,6511번(신정동~서울대),120000095,21197,중앙동성당앞(00054),121,38
20250913,5524,5524번(난곡차고지~중앙대학),120000096,21198,관악동부센트레빌아파트앞(00069),142,436
20250913,6511,6511번(신정동~서울대),120000096,21198,관악동부센트레빌아파트앞(00055),45,101
20250913,5524,5524번(난곡차고지~중앙대학),120000098,21200,벽산.두산아파트.서울관광고등학교(00071),179,276
20250913,6511,6511번(신정동~서울대),120000098,21200,벽산.두산아파트.서울관광고등학교(00057),67,64
20250913,6516,6516번(양천차고지~박미고개),120000098,21200,벽산.두산아파트.서울관광고등학교(00085),119,55
20250913,5535,5535번(하안동~노량진),120000098,21200,벽산.두산아파트.서울관광고등학교(00053),121,171
20250913,5524,5524번(난곡차고지~중앙대학),120000099,21201,은천초등학교(00072),58,212
20250913,6516,6516번(양천차고지~박미고개),120000099,21201,은천초등학교(00086),51,10
20250913,5535,5535번(하안동~노량진),120000099,21201,은천초등학교(00054),61,144
20250913,6511,6511번(신정동~서울대),120000099,21201,은천초등학교(00058),24,53
20250913,5535,5535번(하안동~노량진),120000100,21202,봉일시장(00055),136,187
20250913,6511,6511번(신정동~서울대),120000100,21202,봉일시장(00059),75,62
20250913,5524,5524번(난곡차고지~중앙대학),120000100,21202,봉일시장(00073),210,293
20250913,6516,6516번(양천차고지~박미고개),120000100,21202,봉일시장(00087),128,12
20250913,6516,6516번(양천차고지~박미고개),120000101,21203,은천교(00088),79,10
20250913,5524,5524번(난곡차고지~중앙대학),120000101,21203,은천교(00074),136,135
20250913,6511,6511번(신정동~서울대),120000101,21203,은천교(00060),43,33
20250913,5535,5535번(하안동~노량진),120000101,21203,은천교(00056),70,81
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000102,21204,신림청소년독서실.신림체육센터(00009),67,81
20250913,5523,5523번(보성운수기종점~서울대입구역),120000102,21204,신림청소년독서실.신림체육센터(00009),69,70
20250913,5525,5525번(시흥동~보라매공원),120000102,21204,신림청소년독서실.신림체육센터(00017),34,40
20250913,506,506번(신림동~종로1가),120000102,21204,신림청소년독서실.신림체육센터(00020),96,103
20250913,5524,5524번(난곡차고지~중앙대학),120000102,21204,신림청소년독서실.신림체육센터(00009),109,122
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000102,21204,신림청소년독서실.신림체육센터(00036),83,82
20250913,5523,5523번(보성운수기종점~서울대입구역),120000103,21205,난곡우체국사거리(00008),86,35
20250913,5524,5524번(난곡차고지~중앙대학),120000103,21205,난곡우체국사거리(00008),176,70
20250913,5615,5615번(난곡~여의도),120000103,21205,난곡우체국사거리(00009),103,36
20250913,5616,5616번(가산동~영도중학교),120000103,21205,난곡우체국사거리(00030),79,40
20250913,5616,5616번(가산동~영도중학교),120000103,21205,난곡우체국사거리(00102),56,39
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000103,21205,난곡우체국사거리(00008),90,42
20250913,506,506번(신림동~종로1가),120000103,21205,난곡우체국사거리(00019),137,90
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000103,21205,난곡우체국사거리(00035),82,82
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000104,21206,신일교회앞.도깨비시장(00007),150,14
20250913,5524,5524번(난곡차고지~중앙대학),120000104,21206,신일교회앞.도깨비시장(00007),266,34
20250913,506,506번(신림동~종로1가),120000104,21206,신일교회앞.도깨비시장(00018),157,55
20250913,5615,5615번(난곡~여의도),120000104,21206,신일교회앞.도깨비시장(00008),146,16
20250913,5616,5616번(가산동~영도중학교),120000104,21206,신일교회앞.도깨비시장(00029),97,23
20250913,5616,5616번(가산동~영도중학교),120000104,21206,신일교회앞.도깨비시장(00101),61,8
20250913,5523,5523번(보성운수기종점~서울대입구역),120000104,21206,신일교회앞.도깨비시장(00007),178,19
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000104,21206,신일교회앞.도깨비시장(00034),146,43
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000105,21207,세이브마트앞(00033),179,82
20250913,5524,5524번(난곡차고지~중앙대학),120000105,21207,세이브마트앞(00006),292,55
20250913,5615,5615번(난곡~여의도),120000105,21207,세이브마트앞(00007),197,14
20250913,5616,5616번(가산동~영도중학교),120000105,21207,세이브마트앞(00028),137,30
20250913,5616,5616번(가산동~영도중학교),120000105,21207,세이브마트앞(00100),140,18
20250913,506,506번(신림동~종로1가),120000105,21207,세이브마트앞(00017),306,81
20250913,5523,5523번(보성운수기종점~서울대입구역),120000105,21207,세이브마트앞(00006),276,29
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000105,21207,세이브마트앞(00006),226,22
20250913,5524,5524번(난곡차고지~중앙대학),120000106,21208,남강중고등학교입구(00005),279,51
20250913,5615,5615번(난곡~여의도),120000106,21208,남강중고등학교입구(00006),140,18
20250913,5616,5616번(가산동~영도중학교),120000106,21208,남강중고등학교입구(00027),95,34
20250913,5616,5616번(가산동~영도중학교),120000106,21208,남강중고등학교입구(00099),91,14
20250913,5523,5523번(보성운수기종점~서울대입구역),120000106,21208,남강중고등학교입구(00005),230,19
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000106,21208,남강중고등학교입구(00005),177,16
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000106,21208,남강중고등학교입구(00032),157,92
20250913,506,506번(신림동~종로1가),120000106,21208,남강중고등학교입구(00016),252,86
20250913,5524,5524번(난곡차고지~중앙대학),120000107,21209,우림시장.난곡보건분소(00004),468,47
20250913,5615,5615번(난곡~여의도),120000107,21209,우림시장.난곡보건분소(00005),188,8
20250913,5616,5616번(가산동~영도중학교),120000107,21209,우림시장.난곡보건분소(00026),190,22
20250913,5616,5616번(가산동~영도중학교),120000107,21209,우림시장.난곡보건분소(00098),147,8
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000107,21209,우림시장.난곡보건분소(00031),281,106
20250913,506,506번(신림동~종로1가),120000107,21209,우림시장.난곡보건분소(00015),354,93
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000107,21209,우림시장.난곡보건분소(00004),303,18
20250913,5523,5523번(보성운수기종점~서울대입구역),120000107,21209,우림시장.난곡보건분소(00004),422,16
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000108,21210,난우중학교입구(00030),75,28
20250913,5523,5523번(보성운수기종점~서울대입구역),120000108,21210,난우중학교입구(00003),128,2
20250913,5524,5524번(난곡차고지~중앙대학),120000108,21210,난우중학교입구(00003),155,8
20250913,5615,5615번(난곡~여의도),120000108,21210,난우중학교입구(00004),71,1
20250913,5616,5616번(가산동~영도중학교),120000108,21210,난우중학교입구(00025),59,5
20250913,5616,5616번(가산동~영도중학교),120000108,21210,난우중학교입구(00097),34,3
20250913,506,506번(신림동~종로1가),120000108,21210,난우중학교입구(00014),126,29
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000108,21210,난우중학교입구(00003),107,3
20250913,5523,5523번(보성운수기종점~서울대입구역),120000109,21211,신림복지관앞(00002),141,0
20250913,5524,5524번(난곡차고지~중앙대학),120000109,21211,신림복지관앞(00002),118,1
20250913,5615,5615번(난곡~여의도),120000109,21211,신림복지관앞(00003),71,0
20250913,5616,5616번(가산동~영도중학교),120000109,21211,신림복지관앞(00024),71,4
20250913,5616,5616번(가산동~영도중학교),120000109,21211,신림복지관앞(00096),51,1
20250913,506,506번(신림동~종로1가),120000109,21211,신림복지관앞(00013),93,28
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000109,21211,신림복지관앞(00029),63,22
20250913,5523,5523번(보성운수기종점~서울대입구역),120000110,21212,신림복지관앞(00036),0,96
20250913,5524,5524번(난곡차고지~중앙대학),120000110,21212,신림복지관앞(00093),0,98
20250913,5615,5615번(난곡~여의도),120000110,21212,신림복지관앞(00065),0,83
20250913,5616,5616번(가산동~영도중학교),120000110,21212,신림복지관앞(00021),0,48
20250913,5616,5616번(가산동~영도중학교),120000110,21212,신림복지관앞(00094),2,44
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000110,21212,신림복지관앞(00054),0,64
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000110,21212,신림복지관앞(00029),31,65
20250913,506,506번(신림동~종로1가),120000110,21212,신림복지관앞(00085),32,108
20250913,506,506번(신림동~종로1가),120000111,21213,난우중학교입구(00084),39,103
20250913,5524,5524번(난곡차고지~중앙대학),120000111,21213,난우중학교입구(00092),3,139
20250913,5615,5615번(난곡~여의도),120000111,21213,난우중학교입구(00064),2,60
20250913,5616,5616번(가산동~영도중학교),120000111,21213,난우중학교입구(00020),1,41
20250913,5616,5616번(가산동~영도중학교),120000111,21213,난우중학교입구(00093),1,59
20250913,5523,5523번(보성운수기종점~서울대입구역),120000111,21213,난우중학교입구(00035),1,106
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000111,21213,난우중학교입구(00053),1,66
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000111,21213,난우중학교입구(00028),21,76
20250913,5524,5524번(난곡차고지~중앙대학),120000112,21214,우림시장.난곡보건분소(00091),36,356
20250913,5523,5523번(보성운수기종점~서울대입구역),120000112,21214,우림시장.난곡보건분소(00034),19,322
20250913,5615,5615번(난곡~여의도),120000112,21214,우림시장.난곡보건분소(00063),11,194
20250913,5616,5616번(가산동~영도중학교),120000112,21214,우림시장.난곡보건분소(00019),21,61
20250913,5616,5616번(가산동~영도중학교),120000112,21214,우림시장.난곡보건분소(00092),21,152
20250913,506,506번(신림동~종로1가),120000112,21214,우림시장.난곡보건분소(00083),143,259
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000112,21214,우림시장.난곡보건분소(00027),105,169
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000112,21214,우림시장.난곡보건분소(00052),14,195
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000113,21215,남강중고등학교입구(00051),14,138
20250913,5524,5524번(난곡차고지~중앙대학),120000113,21215,남강중고등학교입구(00090),34,279
20250913,5616,5616번(가산동~영도중학교),120000113,21215,남강중고등학교입구(00018),22,47
20250913,5616,5616번(가산동~영도중학교),120000113,21215,남강중고등학교입구(00091),12,111
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000113,21215,남강중고등학교입구(00026),81,157
20250913,506,506번(신림동~종로1가),120000113,21215,남강중고등학교입구(00082),112,197
20250913,5615,5615번(난곡~여의도),120000113,21215,남강중고등학교입구(00062),15,124
20250913,5523,5523번(보성운수기종점~서울대입구역),120000113,21215,남강중고등학교입구(00033),17,222
20250913,5524,5524번(난곡차고지~중앙대학),120000114,21216,세이브마트앞(00089),66,275
20250913,5615,5615번(난곡~여의도),120000114,21216,세이브마트앞(00061),46,163
20250913,5616,5616번(가산동~영도중학교),120000114,21216,세이브마트앞(00017),43,75
20250913,5616,5616번(가산동~영도중학교),120000114,21216,세이브마트앞(00090),46,166
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000114,21216,세이브마트앞(00025),132,138
20250913,5523,5523번(보성운수기종점~서울대입구역),120000114,21216,세이브마트앞(00032),35,243
20250913,506,506번(신림동~종로1가),120000114,21216,세이브마트앞(00081),141,233
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000114,21216,세이브마트앞(00050),42,148
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000115,21217,신일교회앞.도깨비시장(00049),6,104
20250913,5524,5524번(난곡차고지~중앙대학),120000115,21217,신일교회앞.도깨비시장(00088),10,251
20250913,5615,5615번(난곡~여의도),120000115,21217,신일교회앞.도깨비시장(00060),12,172
20250913,5616,5616번(가산동~영도중학교),120000115,21217,신일교회앞.도깨비시장(00016),16,75
20250913,5616,5616번(가산동~영도중학교),120000115,21217,신일교회앞.도깨비시장(00089),15,121
20250913,506,506번(신림동~종로1가),120000115,21217,신일교회앞.도깨비시장(00080),37,211
20250913,5523,5523번(보성운수기종점~서울대입구역),120000115,21217,신일교회앞.도깨비시장(00031),16,185
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000115,21217,신일교회앞.도깨비시장(00024),35,118
20250913,5523,5523번(보성운수기종점~서울대입구역),120000116,21218,난곡우체국사거리(00030),43,126
20250913,5524,5524번(난곡차고지~중앙대학),120000116,21218,난곡우체국사거리(00087),34,193
20250913,5615,5615번(난곡~여의도),120000116,21218,난곡우체국사거리(00059),28,140
20250913,5616,5616번(가산동~영도중학교),120000116,21218,난곡우체국사거리(00015),26,58
20250913,5616,5616번(가산동~영도중학교),120000116,21218,난곡우체국사거리(00088),25,109
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000116,21218,난곡우체국사거리(00048),23,79
20250913,506,506번(신림동~종로1가),120000116,21218,난곡우체국사거리(00079),74,182
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000116,21218,난곡우체국사거리(00023),47,85
20250913,5524,5524번(난곡차고지~중앙대학),120000117,21219,신림청소년독서실.신림체육센터(00086),86,138
20250913,5615,5615번(난곡~여의도),120000117,21219,신림청소년독서실.신림체육센터(00058),81,148
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000117,21219,신림청소년독서실.신림체육센터(00047),58,64
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000117,21219,신림청소년독서실.신림체육센터(00022),85,77
20250913,506,506번(신림동~종로1가),120000117,21219,신림청소년독서실.신림체육센터(00078),103,180
20250913,5523,5523번(보성운수기종점~서울대입구역),120000117,21219,신림청소년독서실.신림체육센터(00029),89,102
20250913,5525,5525번(시흥동~보라매공원),120000117,21219,신림청소년독서실.신림체육센터(00030),61,79
20250913,5616,5616번(가산동~영도중학교),120000117,21219,신림청소년독서실.신림체육센터(00087),63,99
20250913,6516,6516번(양천차고지~박미고개),120000118,21220,KT구로지사(00073),23,22
20250913,6516,6516번(양천차고지~박미고개),120000119,21221,골목시장앞(00046),31,26
20250913,6516,6516번(양천차고지~박미고개),120000120,21222,조원동주민센터(00074),73,84
20250913,6516,6516번(양천차고지~박미고개),120000121,21223,조원동주민센터(00045),17,32
20250913,6516,6516번(양천차고지~박미고개),120000122,21224,신대방역(00075),32,263
20250913,5524,5524번(난곡차고지~중앙대학),120000122,21224,신대방역(00017),129,72
20250913,5524,5524번(난곡차고지~중앙대학),120000123,21225,신대방역(00012),98,1133
20250913,5524,5524번(난곡차고지~중앙대학),120000123,21225,신대방역(00078),132,317
20250913,관악06,관악06(신림3동보명사~신대방역),120000123,21225,신대방역(00013),1890,1911
20250913,6516,6516번(양천차고지~박미고개),120000123,21225,신대방역(00044),252,53
20250913,5524,5524번(난곡차고지~중앙대학),120000124,21226,보라매공원입구(00019),108,87
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000124,21226,보라매공원입구(00041),91,65
20250913,6516,6516번(양천차고지~박미고개),120000124,21226,보라매공원입구(00077),37,34
20250913,6511,6511번(신정동~서울대),120000124,21226,보라매공원입구(00031),35,40
20250913,동작05-1,동작05-1(대방역~신대방역),120000124,21226,보라매공원입구(00025),34,27
20250913,6516,6516번(양천차고지~박미고개),120000125,21227,보라매공원입구(00043),51,25
20250913,5524,5524번(난곡차고지~중앙대학),120000125,21227,보라매공원입구(00077),141,121
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000125,21227,보라매공원입구(00018),60,58
20250913,동작05,동작05(대방역~신대방역),120000125,21227,보라매공원입구(00022),77,52
20250913,6511,6511번(신정동~서울대),120000125,21227,보라매공원입구(00063),49,25
20250913,5524,5524번(난곡차고지~중앙대학),120000126,21228,보라매갑을아파트(00020),144,125
20250913,6511,6511번(신정동~서울대),120000126,21228,보라매갑을아파트(00032),30,51
20250913,6516,6516번(양천차고지~박미고개),120000126,21228,보라매갑을아파트(00078),35,85
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000126,21228,보라매갑을아파트(00042),88,144
20250913,5522A,"5522번(A,난곡방향,난곡~난곡)",120000127,21229,롯데관악점(00043),135,158
20250913,5524,5524번(난곡차고지~중앙대학),120000127,21229,롯데관악점(00021),389,176
20250913,6516,6516번(양천차고지~박미고개),120000127,21229,롯데관악점(00079),36,88
20250913,5535,5535번(하안동~노량진),120000127,21229,롯데관악점(00058),200,160
20250913,6511,6511번(신정동~서울대),120000127,21229,롯데관악점(00033),104,73
20250913,6516,6516번(양천차고지~박미고개),120000128,21230,롯데관악점(00042),157,39
20250913,5516,5516번(신림2동차고지~노량진),120000128,21230,롯데관악점(00027),156,215
20250913,5524,5524번(난곡차고지~중앙대학),120000128,21230,롯데관악점(00076),345,476
20250913,5525,5525번(시흥동~보라매공원),120000128,21230,롯데관악점(00023),74,127
20250913,6511,6511번(신정동~서울대),120000128,21230,롯데관악점(00062),110,152
20250913,5522B,"5522번(B,호암방향,난곡~난곡)",120000128,21230,롯데관악점(00017),314,124
20250913,6516,6516번(양천차고지~박미고개),120000129,21231,당곡역(00080),17,39
20250913,5524,5524번(난곡차고지~중앙대학),120000129,21231,당곡역(00022),103,63
20250913,5535,5535번(하안동~노량진),120000129,21231,당곡역(00059),43,40
20250913,6511,6511번(신정동~서울대),120000129,21231,당곡역(00034),43,34
20250913,6516,6516번(양천차고지~박미고개),120000130,21232,당곡중학교(00081),21,34
20250913,6516,6516번(양천차고지~박미고개),120000130,21232,당곡중학교(00033),6,71
20250913,5524,5524번(난곡차고지~중앙대학),120000130,21232,당곡중학교(00023),146,63
20250913,6511,6511번(신정동~서울대),120000130,21232,당곡중학교(00035),37,27
20250913,500,500번(석수역~을지로입구),120000130,21232,당곡중학교(00017),120,73
20250913,5535,5535번(하안동~노량진),120000130,21232,당곡중학교(00024),74,46
20250913,6516,6516번(양천차고지~박미고개),120000131,21233,당곡중학교(00041),15,21
20250913,6511,6511번(신정동~서울대),120000131,21233,당곡중학교(00061),26,47
20250913,5524,5524번(난곡차고지~중앙대학),120000131,21233,당곡중학교(00075),61,189
20250913,5535,5535번(하안동~노량진),120000131,21233,당곡중학교(00057),53,68
20250913,6516,6516번(양천차고지~박미고개),120000131,21233,당곡중학교(00089),41,16
20250913,관악01,관악01(봉천역~숭실대),120000134,21236,봉현초등학교(00018),90,222
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000134,21236,봉현초등학교(00002),47,2
20250913,5513,5513번(서울대~벽산블루밍아파트),120000134,21236,봉현초등학교(00017),55,410
20250913,5513,5513번(서울대~벽산블루밍아파트),120000135,21237,동아아파트105동앞(00028),181,44
20250913,관악01,관악01(봉천역~숭실대),120000135,21237,동아아파트105동앞(00013),170,176
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000135,21237,동아아파트105동앞(00056),7,29
20250913,관악01,관악01(봉천역~숭실대),120000137,21239,관악드림타운115동(00019),75,470
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000137,21239,관악드림타운115동(00003),33,6
20250913,5513,5513번(서울대~벽산블루밍아파트),120000137,21239,관악드림타운115동(00018),6,461
20250913,관악01,관악01(봉천역~숭실대),120000138,21240,관악드림타운115동(00012),359,173
20250913,5513,5513번(서울대~벽산블루밍아파트),120000138,21240,관악드림타운115동(00027),257,12
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000138,21240,관악드림타운115동(00055),24,45
20250913,5513,5513번(서울대~벽산블루밍아파트),120000139,21241,관악드림타운북문(00019),7,208
20250913,관악01,관악01(봉천역~숭실대),120000139,21241,관악드림타운북문(00020),95,241
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000139,21241,관악드림타운북문(00004),39,3
20250913,관악01,관악01(봉천역~숭실대),120000140,21242,관악드림타운북문(00011),229,195
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000140,21242,관악드림타운북문(00054),34,52
20250913,5513,5513번(서울대~벽산블루밍아파트),120000140,21242,관악드림타운북문(00026),311,14
20250913,5513,5513번(서울대~벽산블루밍아파트),120000141,21243,구암중학교(00020),8,125
20250913,관악01,관악01(봉천역~숭실대),120000141,21243,구암중학교(00021),86,158
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000141,21243,구암중학교(00005),46,5
20250913,관악01,관악01(봉천역~숭실대),120000142,21244,구암중학교(00010),139,218
20250913,동작13,동작13(봉천고개관악현대아파트~대방역),120000142,21244,구암중학교(00053),17,40
20250913,5513,5513번(서울대~벽산블루밍아파트),120000142,21244,구암중학교(00025),196,8
20250913,5513,5513번(서울대~벽산블루밍아파트),120000143,21245,벽산아파트.적십자남부봉사관(00021),1,99
20250913,5513,5513번(서울대~벽산블루밍아파트),120000144,21246,벽산아파트.적십자남부봉사관(00024),108,5
20250913,5513,5513번(서울대~벽산블루밍아파트),120000145,21247,벽산블루밍벽산아파트303동앞(00023),252,2
20250913,5524,5524번(난곡차고지~중앙대학),120000146,21248,구로디지털단지역(00015),444,288
20250913,5524,5524번(난곡차고지~중앙대학),120000146,21248,구로디지털단지역(00081),472,349
20250913,5524,5524번(난곡차고지~중앙대학),120000149,21251,현대시장(00070),237,454
20250913,6511,6511번(신정동~서울대),120000149,21251,현대시장(00056),82,97
20250913,5511,5511번(신림2동차고지~중앙대학교),120000150,21252,서울대입구역(00026),487,593
20250913,651,651번(방화동~관악구청),120000150,21252,서울대입구역(00053),92,395
20250913,5513,5513번(서울대~벽산블루밍아파트),120000150,21252,서울대입구역(00013),714,692
20250913,5517,5517번(시흥2동벽산아파트~중앙대),120000150,21252,서울대입구역(00033),247,784
20250913,5528,5528번(가산동~사당역),120000150,21252,서울대입구역(00034),81,448
20250913,5515,5515번(신동아아파트~청림동현대아파트),120000150,21252,서울대입구역(00012),643,1936
